The data in this file is a subset of EMG recording of lower limb muscles during VO2max test.
Courtesy of INSEP Research Department (http://www.insep.fr)

Time	Vastus Lateralis
15.019	-27.3743
15.0195	-29.7546
15.02	-30.6702
15.0205	-28.8391
15.021	-21.2402
15.0215	-28.3813
15.022	-22.9797
15.0225	-23.7122
15.023	-29.8462
15.0235	-35.2478
15.024	-33.9661
15.0245	-28.3813
15.025	-34.1492
15.0255	-24.2615
15.026	-27.5574
15.0265	-22.2473
15.027	-22.4304
15.0275	-33.0505
15.028	-29.48
15.0285	-30.5786
15.029	-32.5928
15.0295	-33.783
15.03	-33.783
15.0305	-31.2195
15.031	-28.8391
15.0315	-32.135
15.032	-32.8674
15.0325	-26.4587
15.033	-31.6772
15.0335	-18.4021
15.034	-25.177
15.0345	-15.8386
15.035	-15.4724
15.0355	-21.1487
15.036	-21.7896
15.0365	-19.5007
15.037	-19.4092
15.0375	-22.3389
15.038	-27.6489
15.0385	-23.5291
15.039	-23.0713
15.0395	-31.7688
15.04	-24.353
15.0405	-25.8179
15.041	-24.2615
15.0415	-19.043
15.042	-21.6064
15.0425	-20.2332
15.043	-19.2261
15.0435	-24.8108
15.044	-28.5645
15.0445	-23.1628
15.045	-24.9939
15.0455	-8.8806
15.046	-15.4724
15.0465	-8.8806
15.047	-10.3455
15.0475	-14.74
15.048	-16.9373
15.0485	-18.7683
15.049	-11.261
15.0495	-19.043
15.05	-16.571
15.0505	-23.1628
15.051	-9.9792
15.0515	-14.6484
15.052	-16.7542
15.0525	-12.085
15.053	-3.7537
15.0535	-8.5144
15.054	-2.4719
15.0545	-6.7749
15.055	-4.6692
15.0555	-0.7324
15.056	1.3733
15.0565	-0.824
15.057	-3.2043
15.0575	-1.9226
15.058	4.9438
15.0585	-2.2888
15.059	2.2888
15.0595	11.4441
15.06	10.0708
15.0605	9.613
15.061	13.3667
15.0615	12.4512
15.062	16.8457
15.0625	16.4795
15.063	12.6343
15.0635	3.5706
15.064	3.5706
15.0645	6.3171
15.065	12.7258
15.0655	17.395
15.066	20.9656
15.0665	14.2822
15.067	18.4937
15.0675	19.1345
15.068	22.4304
15.0685	10.5286
15.069	18.4937
15.0695	11.261
15.07	18.219
15.0705	11.261
15.071	19.1345
15.0715	17.6697
15.072	20.9656
15.0725	29.8462
15.073	27.2827
15.0735	27.832
15.074	31.9519
15.0745	29.48
15.075	28.7476
15.0755	22.7051
15.076	31.311
15.0765	28.9307
15.077	24.353
15.0775	27.0081
15.078	28.3813
15.0785	32.8674
15.079	37.0789
15.0795	37.9944
15.08	45.8679
15.0805	45.4102
15.081	38.3606
15.0815	36.8958
15.082	39.6423
15.0825	40.6494
15.083	40.0085
15.0835	34.8816
15.084	37.4451
15.0845	41.4734
15.085	39.3677
15.0855	36.2549
15.086	38.4521
15.0865	43.4875
15.087	40.3748
15.0875	39.5508
15.088	37.7197
15.0885	35.5225
15.089	30.6702
15.0895	32.8674
15.09	38.0859
15.0905	31.9519
15.091	28.7476
15.0915	36.6211
15.092	37.262
15.0925	34.3323
15.093	36.3464
15.0935	36.6211
15.094	39.8254
15.0945	37.262
15.095	39.7339
15.0955	39.917
15.096	29.2053
15.0965	30.2124
15.097	39.4592
15.0975	36.5295
15.098	31.7688
15.0985	32.959
15.099	36.6211
15.0995	28.0151
15.1	36.7126
15.1005	33.9661
15.101	29.2053
15.1015	32.6843
15.102	30.0293
15.1025	34.3323
15.103	27.0081
15.1035	24.9023
15.104	30.9448
15.1045	26.6418
15.105	22.0642
15.1055	31.9519
15.106	31.0364
15.1065	29.1138
15.107	31.4026
15.1075	27.0081
15.108	23.1628
15.1085	28.1067
15.109	27.3743
15.1095	25.8179
15.11	28.8391
15.1105	31.5857
15.111	27.2827
15.1115	38.4521
15.112	34.8816
15.1125	33.8745
15.113	28.3813
15.1135	27.1912
15.114	33.8745
15.1145	29.8462
15.115	23.8953
15.1155	21.9727
15.116	23.8037
15.1165	21.2402
15.117	21.8811
15.1175	18.9514
15.118	31.5857
15.1185	27.832
15.119	33.5999
15.1195	25.177
15.12	23.1628
15.1205	20.2332
15.121	19.5007
15.1215	26.001
15.122	36.438
15.1225	20.3247
15.123	22.0642
15.1235	26.1841
15.124	24.0784
15.1245	35.3394
15.125	26.4587
15.1255	29.5715
15.126	32.4097
15.1265	29.9377
15.127	28.8391
15.1275	24.353
15.128	24.9023
15.1285	20.874
15.129	27.4658
15.1295	26.0925
15.13	23.7122
15.1305	25.7263
15.131	29.9377
15.1315	27.5574
15.132	22.9797
15.1325	26.6418
15.133	26.9165
15.1335	21.8811
15.134	20.4163
15.1345	18.4021
15.135	17.395
15.1355	12.9089
15.136	21.5149
15.1365	19.6838
15.137	19.043
15.1375	26.5503
15.138	18.6768
15.1385	18.4937
15.139	22.9797
15.1395	23.0713
15.14	18.8599
15.1405	23.2544
15.141	16.2964
15.1415	27.5574
15.142	24.2615
15.1425	21.8811
15.143	22.6135
15.1435	21.1487
15.144	19.3176
15.1445	26.1841
15.145	20.7825
15.1455	30.304
15.146	21.5149
15.1465	23.4375
15.147	23.5291
15.1475	27.5574
15.148	24.8108
15.1485	25.9094
15.149	27.9236
15.1495	25.7263
15.15	23.2544
15.1505	32.135
15.151	33.0505
15.1515	30.7617
15.152	30.0293
15.1525	30.8533
15.153	20.05
15.1535	26.7334
15.154	22.2473
15.1545	30.0293
15.155	23.9868
15.1555	29.6631
15.156	30.9448
15.1565	25.2686
15.157	34.0576
15.1575	33.0505
15.158	24.353
15.1585	31.0364
15.159	33.2336
15.1595	32.0435
15.16	31.311
15.1605	23.4375
15.161	33.5083
15.1615	28.0151
15.162	24.8108
15.1625	25.0854
15.163	22.7051
15.1635	22.1558
15.164	9.613
15.1645	6.7749
15.165	-3.479
15.1655	0.6409
15.166	-3.2043
15.1665	6.0425
15.167	3.8452
15.1675	10.3455
15.168	14.4653
15.1685	12.5427
15.169	20.4163
15.1695	32.2266
15.17	39.1846
15.1705	34.6985
15.171	38.8184
15.1715	42.572
15.172	30.7617
15.1725	30.8533
15.173	30.0293
15.1735	23.3459
15.174	20.4163
15.1745	19.3176
15.175	18.219
15.1755	24.8108
15.176	29.1138
15.1765	37.7197
15.177	28.0151
15.1775	23.1628
15.178	27.7405
15.1785	31.0364
15.179	36.8042
15.1795	34.3323
15.18	39.4592
15.1805	28.7476
15.181	35.9802
15.1815	32.8674
15.182	29.7546
15.1825	28.0151
15.183	34.8816
15.1835	29.7546
15.184	13.8245
15.1845	7.6904
15.185	-1.7395
15.1855	2.0142
15.186	0.0916
15.1865	-0.1831
15.187	4.6692
15.1875	11.261
15.188	26.4587
15.1885	35.4309
15.189	36.5295
15.1895	40.741
15.19	58.5022
15.1905	53.7415
15.191	52.5513
15.1915	51.6357
15.192	26.3672
15.1925	9.4299
15.193	-11.261
15.1935	-16.6626
15.194	-28.2898
15.1945	-32.135
15.195	-31.2195
15.1955	-27.5574
15.196	-17.1204
15.1965	-5.0354
15.197	15.564
15.1975	43.3044
15.198	67.1997
15.1985	89.0808
15.199	103.9124
15.1995	113.6169
15.2	102.4475
15.2005	98.6023
15.201	80.1086
15.2015	59.4177
15.202	38.9099
15.2025	5.4016
15.203	-20.5078
15.2035	-25.6348
15.204	-39.917
15.2045	-20.5994
15.205	-5.9509
15.2055	5.3101
15.206	31.7688
15.2065	63.5376
15.207	93.2922
15.2075	105.9265
15.208	123.0469
15.2085	144.7449
15.209	140.1672
15.2095	122.8638
15.21	100.7996
15.2105	72.1436
15.211	48.3398
15.2115	39.8254
15.212	27.3743
15.2125	24.7192
15.213	28.0151
15.2135	31.0364
15.214	40.9241
15.2145	37.4451
15.215	34.79
15.2155	41.8396
15.216	30.5786
15.2165	32.135
15.217	29.2053
15.2175	21.1487
15.218	8.9722
15.2185	-1.4648
15.219	-12.9089
15.2195	-21.1487
15.22	-19.6838
15.2205	-27.0081
15.221	-49.3469
15.2215	-71.3196
15.222	-71.5027
15.2225	-80.2002
15.223	-64.6362
15.2235	-44.5862
15.224	-16.9373
15.2245	23.9868
15.225	55.5725
15.2255	90.1794
15.226	101.8982
15.2265	108.9478
15.227	114.7156
15.2275	111.4197
15.228	112.6099
15.2285	106.4758
15.229	103.8208
15.2295	102.356
15.23	92.926
15.2305	66.925
15.231	47.699
15.2315	20.05
15.232	5.127
15.2325	-0.0916
15.233	1.7395
15.2335	-3.3875
15.234	-18.0359
15.2345	-3.0212
15.235	6.7749
15.2355	1.4648
15.236	3.479
15.2365	8.6975
15.237	0
15.2375	-0.5493
15.238	3.0212
15.2385	-0.4578
15.239	11.9934
15.2395	14.5569
15.24	-3.7537
15.2405	3.1128
15.241	0.0916
15.2415	-3.7537
15.242	-22.6135
15.2425	-28.3813
15.243	-36.7126
15.2435	-41.6565
15.244	-31.5857
15.2445	-28.5645
15.245	-21.1487
15.2455	3.2959
15.246	26.5503
15.2465	53.4668
15.247	52.6428
15.2475	50.8118
15.248	50.354
15.2485	20.7825
15.249	-1.4648
15.2495	-0.9155
15.25	9.4299
15.2505	8.1482
15.251	12.3596
15.2515	28.2898
15.252	47.3328
15.2525	49.53
15.253	38.3606
15.2535	5.6763
15.254	-57.6782
15.2545	-125.4272
15.255	-166.3513
15.2555	-165.5273
15.256	-159.1187
15.2565	-145.1111
15.257	-116.272
15.2575	-75.8972
15.258	-15.1062
15.2585	74.6155
15.259	152.9846
15.2595	229.5227
15.26	285.8276
15.2605	325.3784
15.261	346.5271
15.2615	355.3162
15.262	351.8372
15.2625	311.9202
15.263	262.3901
15.2635	152.8015
15.264	72.1436
15.2645	-12.1765
15.265	-89.1724
15.2655	-143.3716
15.266	-159.668
15.2665	-162.4146
15.267	-168.0908
15.2675	-169.1895
15.268	-188.8733
15.2685	-176.239
15.269	-145.4773
15.2695	-123.1384
15.27	-87.7075
15.2705	-58.7769
15.271	-9.2468
15.2715	51.8188
15.272	101.8066
15.2725	185.3943
15.273	266.51
15.2735	300.2014
15.274	326.5686
15.2745	289.3982
15.275	269.0735
15.2755	217.9871
15.276	181.9153
15.2765	159.7595
15.277	105.011
15.2775	63.9038
15.278	20.874
15.2785	-18.6768
15.279	-33.0505
15.2795	-52.6428
15.28	-35.2478
15.2805	-23.0713
15.281	-19.1345
15.2815	-1.5564
15.282	10.0708
15.2825	32.135
15.283	33.783
15.2835	34.3323
15.284	11.6272
15.2845	9.9792
15.285	23.6206
15.2855	41.5649
15.286	17.8528
15.2865	-16.571
15.287	-37.0789
15.2875	-31.4026
15.288	-19.6838
15.2885	-25.6348
15.289	-28.2898
15.2895	-60.6995
15.29	-102.6306
15.2905	-189.7888
15.291	-252.9602
15.2915	-294.1589
15.292	-297.2717
15.2925	-280.7922
15.293	-252.0447
15.2935	-197.2961
15.294	-101.7151
15.2945	-13.5498
15.295	86.0596
15.2955	164.7034
15.296	239.3188
15.2965	244.812
15.297	237.3047
15.2975	197.2961
15.298	145.752
15.2985	114.1663
15.299	115.8142
15.2995	114.1663
15.3	151.4282
15.3005	144.8364
15.301	117.9199
15.3015	79.01
15.302	44.4031
15.3025	-20.9656
15.303	-74.3408
15.3035	-106.6589
15.304	-143.28
15.3045	-161.2244
15.305	-211.3037
15.3055	-256.3477
15.306	-303.4973
15.3065	-333.252
15.307	-360.0769
15.3075	-343.0481
15.308	-356.3232
15.3085	-353.0273
15.309	-318.9697
15.3095	-220.8252
15.31	-130.4626
15.3105	-33.783
15.311	79.3762
15.3115	155.7312
15.312	218.4448
15.3125	233.9172
15.313	217.8955
15.3135	170.3796
15.314	145.4773
15.3145	126.0681
15.315	102.8137
15.3155	128.6316
15.316	105.011
15.3165	93.6584
15.317	61.7981
15.3175	52.9175
15.318	41.5649
15.3185	29.9377
15.319	-1.9226
15.3195	-47.3328
15.32	-69.3054
15.3205	-84.6863
15.321	-93.1091
15.3215	-81.0242
15.322	-72.2351
15.3225	-73.1506
15.323	-86.7004
15.3235	-145.2942
15.324	-297.9126
15.3245	-408.5083
15.325	-476.0742
15.3255	-490.6311
15.326	-465.0879
15.3265	-402.5574
15.327	-280.9753
15.3275	-139.6179
15.328	-13.6414
15.3285	178.3447
15.329	324.3713
15.3295	425.7202
15.33	480.3772
15.3305	463.1653
15.331	409.6985
15.3315	280.3345
15.332	174.8657
15.3325	37.262
15.333	-100.3418
15.3335	-148.8647
15.334	-203.1555
15.3345	-246.0938
15.335	-250.2136
15.3355	-218.6279
15.336	-201.0498
15.3365	-179.8096
15.337	-188.0493
15.3375	-212.2192
15.338	-273.0103
15.3385	-312.1033
15.339	-261.0168
15.3395	-182.1899
15.34	-97.3206
15.3405	0.6409
15.341	100.1587
15.3415	218.5364
15.342	340.3015
15.3425	448.5168
15.343	453.8269
15.3435	329.2236
15.344	109.7717
15.3445	-27.0996
15.345	-188.324
15.3455	-349.0906
15.346	-480.3772
15.3465	-484.4055
15.347	-423.0652
15.3475	-289.3066
15.348	-66.925
15.3485	115.5396
15.349	222.3816
15.3495	319.9768
15.35	351.4709
15.3505	320.343
15.351	232.4524
15.3515	164.2456
15.352	8.9722
15.3525	-112.5183
15.353	-218.9026
15.3535	-307.7087
15.354	-333.9844
15.3545	-287.2009
15.355	-255.7983
15.3555	-239.4104
15.356	-140.1672
15.3565	-50.9949
15.357	36.2549
15.3575	115.3564
15.358	177.887
15.3585	193.5425
15.359	281.0669
15.3595	337.9211
15.36	334.3506
15.3605	401.6418
15.361	462.8906
15.3615	501.5259
15.362	504.9133
15.3625	441.4673
15.363	353.7598
15.3635	257.2632
15.364	117.4622
15.3645	-24.1699
15.365	-111.4197
15.3655	-114.9902
15.366	-119.8425
15.3665	-201.6907
15.367	-260.0098
15.3675	-371.4294
15.368	-470.7642
15.3685	-543.7317
15.369	-608.0017
15.3695	-578.1555
15.37	-481.4758
15.3705	-480.1941
15.371	-604.1565
15.3715	-642.6086
15.372	-739.1052
15.3725	-813.446
15.373	-789.3677
15.3735	-760.5286
15.374	-636.9324
15.3745	-515.8997
15.375	-367.1265
15.3755	-136.5051
15.376	80.7495
15.3765	228.3325
15.377	227.3254
15.3775	112.9761
15.378	68.9392
15.3785	-72.4182
15.379	-253.3264
15.3795	-330.2307
15.38	-245.0867
15.3805	49.1638
15.381	324.3713
15.3815	469.2993
15.382	725.1892
15.3825	1034.9121
15.383	1209.137
15.3835	1238.0676
15.384	1228.7292
15.3845	1208.8623
15.385	1080.2307
15.3855	793.0298
15.386	424.0723
15.3865	131.6528
15.387	-238.4033
15.3875	-450.2563
15.388	-430.1147
15.3885	-238.1287
15.389	28.656
15.3895	204.071
15.39	312.4695
15.3905	374.176
15.391	386.4441
15.3915	338.9282
15.392	288.5742
15.3925	212.9517
15.393	163.6047
15.3935	138.4277
15.394	89.8132
15.3945	48.2483
15.395	-121.9482
15.3955	-263.3972
15.396	-403.0151
15.3965	-505.0964
15.397	-534.7595
15.3975	-616.0583
15.398	-786.7126
15.3985	-861.3281
15.399	-902.8931
15.3995	-889.0686
15.4	-884.7656
15.4005	-818.573
15.401	-808.8684
15.4015	-721.9849
15.402	-514.2517
15.4025	-340.7593
15.403	-178.2532
15.4035	-10.1624
15.404	159.9426
15.4045	259.1858
15.405	318.6035
15.4055	313.0188
15.406	231.1707
15.4065	171.2952
15.407	191.0706
15.4075	245.2698
15.408	228.5156
15.4085	226.1353
15.409	222.9309
15.4095	5.127
15.41	-274.7498
15.4105	-472.5952
15.411	-624.939
15.4115	-745.4224
15.412	-780.5786
15.4125	-774.1699
15.413	-701.2024
15.4135	-472.1375
15.414	-238.0371
15.4145	69.1223
15.415	383.5144
15.4155	676.3
15.416	903.9001
15.4165	1035.0952
15.417	1073.7305
15.4175	1050.3845
15.418	819.3054
15.4185	471.2219
15.419	196.3806
15.4195	19.2261
15.42	-142.4561
15.4205	-317.5964
15.421	-427.9175
15.4215	-412.8113
15.422	-356.781
15.4225	-279.1443
15.423	-225.0366
15.4235	-237.854
15.424	-190.155
15.4245	-95.6726
15.425	99.3347
15.4255	225.8606
15.426	282.074
15.4265	280.7007
15.427	354.5837
15.4275	500.6104
15.428	681.0608
15.4285	789.8254
15.429	778.2898
15.4295	783.5999
15.43	779.3884
15.4305	745.7886
15.431	651.123
15.4315	463.0737
15.432	274.5667
15.4325	144.6533
15.433	116.5466
15.4335	87.7075
15.434	98.6023
15.4345	98.3276
15.435	106.4758
15.4355	83.7708
15.436	30.3955
15.4365	-10.5286
15.437	-30.0293
15.4375	-48.6145
15.438	-49.2554
15.4385	-64.9109
15.439	-86.4258
15.4395	-96.1304
15.44	-118.7439
15.4405	-139.6179
15.441	-151.1536
15.4415	-167.2668
15.442	-171.6614
15.4425	-170.2881
15.443	-167.2668
15.4435	-174.2249
15.444	-180.1758
15.4445	-175.8728
15.445	-185.3943
15.4455	-185.7605
15.446	-184.2041
15.4465	-189.0564
15.447	-179.718
15.4475	-171.1121
15.448	-170.1965
15.4485	-168.9148
15.449	-165.7104
15.4495	-157.4707
15.45	-159.2102
15.4505	-156.0059
15.451	-154.9988
15.4515	-151.7944
15.452	-156.4636
15.4525	-148.1323
15.453	-146.2097
15.4535	-147.0337
15.454	-139.7095
15.4545	-134.7656
15.455	-131.6528
15.4555	-118.0115
15.456	-114.0747
15.4565	-112.1521
15.457	-95.6726
15.4575	-79.834
15.458	-80.0171
15.4585	-78.0945
15.459	-62.6221
15.4595	-50.5371
15.46	-40.1001
15.4605	-51.4526
15.461	-51.8188
15.4615	-56.6711
15.462	-50.4456
15.4625	-46.4172
15.463	-30.7617
15.4635	-30.4871
15.464	-30.304
15.4645	-19.2261
15.465	-28.7476
15.4655	-32.6843
15.466	-38.9099
15.4665	-36.2549
15.467	-37.4451
15.4675	-38.7268
15.468	-39.0015
15.4685	-30.4871
15.469	-28.656
15.4695	-34.5154
15.47	-26.1841
15.4705	-29.1138
15.471	-31.0364
15.4715	-24.9023
15.472	-25.5432
15.4725	-18.7683
15.473	-16.9373
15.4735	-8.3313
15.474	-0.4578
15.4745	13.4583
15.475	10.2539
15.4755	21.698
15.476	9.9792
15.4765	10.7117
15.477	9.613
15.4775	15.564
15.478	4.2114
15.4785	-4.8523
15.479	-0.3662
15.4795	1.2817
15.48	-2.7466
15.4805	0.5493
15.481	7.2327
15.4815	6.4087
15.482	14.4653
15.4825	13.916
15.483	25.3601
15.4835	31.2195
15.484	35.0647
15.4845	34.3323
15.485	31.0364
15.4855	29.2969
15.486	29.5715
15.4865	27.832
15.487	24.2615
15.4875	17.9443
15.488	18.0359
15.4885	23.5291
15.489	15.2893
15.4895	13.0005
15.49	9.0637
15.4905	5.9509
15.491	10.3455
15.4915	0.9155
15.492	9.4299
15.4925	10.1624
15.493	6.8665
15.4935	7.2327
15.494	6.8665
15.4945	-5.6763
15.495	7.4158
15.4955	2.1057
15.496	1.0071
15.4965	4.2114
15.497	3.3875
15.4975	10.6201
15.498	4.3945
15.4985	3.0212
15.499	0.4578
15.4995	5.7678
15.5	5.7678
15.5005	1.5564
15.501	-4.1199
15.5015	9.7046
15.502	8.1482
15.5025	-1.0986
15.503	2.3804
15.5035	9.613
15.504	2.1973
15.5045	-3.2043
15.505	3.8452
15.5055	-3.479
15.506	-2.9297
15.5065	-3.3875
15.507	-1.9226
15.5075	3.7537
15.508	-6.3171
15.5085	-4.4861
15.509	-2.1057
15.5095	-4.4861
15.51	0.3662
15.5105	-0.9155
15.511	-4.3945
15.5115	-3.7537
15.512	-7.4158
15.5125	-14.6484
15.513	-3.0212
15.5135	1.4648
15.514	-3.2959
15.5145	-1.0986
15.515	-1.1902
15.5155	4.6692
15.516	2.655
15.5165	-0.6409
15.517	-4.2114
15.5175	-14.6484
15.518	-11.0779
15.5185	-10.9863
15.519	-4.0283
15.5195	-0.6409
15.52	1.0986
15.5205	-1.0986
15.521	8.9722
15.5215	7.0496
15.522	6.134
15.5225	12.5427
15.523	9.2468
15.5235	5.4016
15.524	4.5776
15.5245	1.5564
15.525	-2.1057
15.5255	-8.1482
15.526	-2.1057
15.5265	-2.2888
15.527	-1.0071
15.5275	1.1902
15.528	6.4087
15.5285	-2.4719
15.529	3.9368
15.5295	3.9368
15.53	-3.2043
15.5305	-9.7046
15.531	-5.0354
15.5315	0.9155
15.532	3.5706
15.5325	4.8523
15.533	-5.2185
15.5335	2.655
15.534	2.2888
15.5345	2.4719
15.535	0.9155
15.5355	6.0425
15.536	5.4016
15.5365	-1.2817
15.537	7.2327
15.5375	3.6621
15.538	2.8381
15.5385	-9.0637
15.539	-5.5847
15.5395	-6.5918
15.54	-2.4719
15.5405	2.8381
15.541	5.7678
15.5415	-2.2888
15.542	2.3804
15.5425	10.0708
15.543	-2.1057
15.5435	-2.7466
15.544	-4.7607
15.5445	-5.2185
15.545	0.4578
15.5455	-4.5776
15.546	-2.7466
15.5465	-11.1694
15.547	-3.5706
15.5475	3.8452
15.548	-9.1553
15.5485	-4.6692
15.549	-1.3733
15.5495	-9.7961
15.55	-12.2681
15.5505	-19.043
15.551	-8.3313
15.5515	-12.3596
15.552	-9.0637
15.5525	-12.2681
15.553	-20.3247
15.5535	-20.6909
15.554	-18.8599
15.5545	-20.4163
15.555	-27.0081
15.5555	-37.4451
15.556	-38.8184
15.5565	-48.2483
15.557	-41.1987
15.5575	-57.1289
15.558	-52.2766
15.5585	-55.5725
15.559	-49.2554
15.5595	-41.4734
15.56	-47.1497
15.5605	-41.3818
15.561	-47.6074
15.5615	-42.2974
15.562	-44.3115
15.5625	-49.2554
15.563	-47.8821
15.5635	-48.7976
15.564	-46.2341
15.5645	-44.1284
15.565	-46.051
15.5655	-40.8325
15.566	-44.8608
15.5665	-37.4451
15.567	-36.3464
15.5675	-41.1987
15.568	-34.4238
15.5685	-38.7268
15.569	-34.8816
15.5695	-34.79
15.57	-38.8184
15.5705	-31.0364
15.571	-32.5012
15.5715	-13.4583
15.572	-12.085
15.5725	-16.3879
15.573	-5.9509
15.5735	-5.127
15.574	0.9155
15.5745	-4.4861
15.575	2.2888
15.5755	4.303
15.576	-4.6692
15.5765	-0.4578
15.577	-2.4719
15.5775	1.1902
15.578	-1.3733
15.5785	-2.4719
15.579	2.7466
15.5795	6.4087
15.58	9.9792
15.5805	6.2256
15.581	9.7046
15.5815	0.9155
15.582	7.5073
15.5825	11.1694
15.583	7.5073
15.5835	13.092
15.584	8.9722
15.5845	14.9231
15.585	16.7542
15.5855	23.7122
15.586	24.0784
15.5865	25.9094
15.587	22.2473
15.5875	17.8528
15.588	21.3318
15.5885	33.783
15.589	48.9807
15.5895	50.0793
15.59	43.8538
15.5905	40.0085
15.591	43.396
15.5915	33.4167
15.592	32.3181
15.5925	35.0647
15.593	34.3323
15.5935	24.4446
15.594	26.2756
15.5945	19.4092
15.595	17.5781
15.5955	11.9934
15.596	10.1624
15.5965	12.3596
15.597	6.5918
15.5975	-4.1199
15.598	10.8948
15.5985	0.824
15.599	1.0071
15.5995	-0.0916
15.6	-2.7466
15.6005	5.8594
15.601	-2.3804
15.6015	6.5002
15.602	1.0071
15.6025	-1.0071
15.603	3.5706
15.6035	8.2397
15.604	1.6479
15.6045	6.7749
15.605	1.5564
15.6055	6.134
15.606	10.5286
15.6065	9.0637
15.607	5.2185
15.6075	4.6692
15.608	-3.2043
15.6085	-1.9226
15.609	-0.4578
15.6095	1.0071
15.61	-2.4719
15.6105	-8.3313
15.611	-12.085
15.6115	-16.7542
15.612	-5.5847
15.6125	-7.4158
15.613	-10.437
15.6135	-16.1133
15.614	-19.043
15.6145	-20.3247
15.615	-23.4375
15.6155	-27.1912
15.616	-26.4587
15.6165	-18.219
15.617	-21.0571
15.6175	-26.0925
15.618	-27.6489
15.6185	-17.395
15.619	-16.2048
15.6195	-21.3318
15.62	-28.1067
15.6205	-24.9023
15.621	-31.9519
15.6215	-29.5715
15.622	-30.304
15.6225	-30.1208
15.623	-28.2898
15.6235	-29.1138
15.624	-22.2473
15.6245	-27.0996
15.625	-22.1558
15.6255	-25.177
15.626	-31.4941
15.6265	-27.9236
15.627	-29.2969
15.6275	-31.2195
15.628	-32.3181
15.6285	-25.5432
15.629	-24.353
15.6295	-16.4795
15.63	-17.5781
15.6305	-11.7188
15.631	-16.6626
15.6315	-21.5149
15.632	-18.5852
15.6325	-15.4724
15.633	-14.8315
15.6335	-4.4861
15.634	-5.9509
15.6345	-19.5007
15.635	-21.9727
15.6355	-20.3247
15.636	-24.9939
15.6365	-34.4238
15.637	-35.0647
15.6375	-31.6772
15.638	-22.4304
15.6385	-22.7966
15.639	-26.4587
15.6395	-26.0925
15.64	-17.2119
15.6405	-29.6631
15.641	-33.4167
15.6415	-32.0435
15.642	-37.5366
15.6425	-39.093
15.643	-37.9944
15.6435	-35.9802
15.644	-36.3464
15.6445	-37.0789
15.645	-34.5154
15.6455	-30.8533
15.646	-25.9094
15.6465	-31.2195
15.647	-33.2336
15.6475	-25.3601
15.648	-25.7263
15.6485	-37.8113
15.649	-29.6631
15.6495	-35.9802
15.65	-40.5579
15.6505	-43.5791
15.651	-40.0085
15.6515	-39.093
15.652	-45.4102
15.6525	-38.3606
15.653	-33.783
15.6535	-40.9241
15.654	-39.3677
15.6545	-45.9595
15.655	-45.9595
15.6555	-53.009
15.656	-50.6287
15.6565	-56.488
15.657	-57.7698
15.6575	-50.9949
15.658	-49.7131
15.6585	-53.5583
15.659	-56.2134
15.6595	-57.9529
15.66	-64.27
15.6605	-59.1431
15.661	-53.833
15.6615	-53.3752
15.662	-52.2766
15.6625	-56.488
15.663	-62.3474
15.6635	-64.9109
15.664	-60.9741
15.6645	-61.0657
15.665	-48.0652
15.6655	-51.7273
15.666	-45.6848
15.6665	-52.002
15.667	-49.3469
15.6675	-45.4102
15.668	-35.0647
15.6685	-37.5366
15.669	-45.4102
15.6695	-45.8679
15.67	-46.6003
15.6705	-47.699
15.671	-50.2625
15.6715	-56.6711
15.672	-52.3682
15.6725	-52.9175
15.673	-46.9666
15.6735	-47.5159
15.674	-49.6216
15.6745	-47.7905
15.675	-53.2837
15.6755	-56.8542
15.676	-51.8188
15.6765	-53.3752
15.677	-52.3682
15.6775	-47.2412
15.678	-46.6003
15.6785	-42.9382
15.679	-51.9104
15.6795	-47.5159
15.68	-45.6848
15.6805	-48.2483
15.681	-53.5583
15.6815	-55.5725
15.682	-53.7415
15.6825	-57.4951
15.683	-59.4177
15.6835	-51.3611
15.684	-54.657
15.6845	-60.3333
15.685	-55.3894
15.6855	-68.2983
15.686	-58.5022
15.6865	-52.4597
15.687	-55.7556
15.6875	-50.9033
15.688	-54.0161
15.6885	-53.7415
15.689	-52.0935
15.6895	-47.4243
15.69	-50.2625
15.6905	-45.9595
15.691	-47.1497
15.6915	-45.2271
15.692	-43.6707
15.6925	-52.2766
15.693	-44.0369
15.6935	-54.657
15.694	-59.3262
15.6945	-63.5376
15.695	-51.0864
15.6955	-57.4951
15.696	-57.1289
15.6965	-52.2766
15.697	-54.1992
15.6975	-50.9949
15.698	-47.5159
15.6985	-51.9104
15.699	-52.4597
15.6995	-50.6287
15.7	-56.2134
15.7005	-52.5513
15.701	-57.4951
15.7015	-54.5654
15.702	-61.3403
15.7025	-52.8259
15.703	-48.7061
15.7035	-53.3752
15.704	-50.1709
15.7045	-52.2766
15.705	-42.7551
15.7055	-53.7415
15.706	-61.1572
15.7065	-58.7769
15.707	-64.6362
15.7075	-67.5659
15.708	-67.9321
15.7085	-62.8967
15.709	-70.4956
15.7095	-58.8684
15.71	-64.4531
15.7105	-69.397
15.711	-63.6292
15.7115	-65.2771
15.712	-59.1431
15.7125	-67.6575
15.713	-70.4041
15.7135	-60.0586
15.714	-63.5376
15.7145	-57.5867
15.715	-55.5725
15.7155	-59.0515
15.716	-49.53
15.7165	-39.7339
15.717	-40.2832
15.7175	-46.051
15.718	-46.4172
15.7185	-43.8538
15.719	-44.6777
15.7195	-49.53
15.72	-46.7834
15.7205	-40.0085
